,pat_id,asd,dice,hd,jc,vol_gt,vol_pred,dice_mean,dice_std,hd_mean,hd_std,Pearson correlation coefficient between vol_gt and vol_pred
49,Escapena1_07-012_2.nii.gz,0.661109425070068,0.7002898550724638,2.449489742783178,0.5388046387154326,0.08387819476239688,0.06826679573721893,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
50,Escapena1_08-007+_1.nii.gz,19.691668122291105,0.5918803418803419,106.37950824210273,0.4203338391502276,0.07927410013509942,0.06020063243342136,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
51,Escapena1_13-001+_2.nii.gz,28.6165357924267,0.4772234273318872,90.2795655496805,0.31339031339031337,0.016693695068359375,0.02703240394592285,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
52,Escapena1_14-027+_2.nii.gz,0.4548640391630653,0.6021052631578947,3.605551275463989,0.4307228915662651,0.044405416992969224,0.026375029556226684,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
53,Escapena1_14-043_2.nii.gz,1.7349153001997841,0.708029197080292,1.7320508075688772,0.5480225988700564,0.044405416992969224,0.03725286660483995,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
54,Escapena1_21-013+_2.nii.gz,46.66959843202207,0.5579119086460033,125.85148951182012,0.38687782805429866,0.03993507300038843,0.05140895591467913,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
55,Escapena1_28-018_1.nii.gz,8.572408059151838,0.4444444444444444,7.0710678118654755,0.2857142857142857,0.03137547302246094,0.0637740592956543,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
56,Escapena1_28-041_1.nii.gz,1.976911208934777,0.4866785079928952,3.0,0.3215962441314554,0.07014149856567382,0.025475120544433592,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
57,Escapena1_30-012_1.nii.gz,0.6266695950489714,0.6264501160092807,2.8284271247461903,0.4560810810810811,0.036954843672001234,0.027269098354742845,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
58,Escapena1_30-012_2.nii.gz,102.33927792007677,0.057692307692307696,116.72617529928752,0.0297029702970297,0.006556504522451831,0.03993507300038843,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
59,Interrsect_01-009_1.nii.gz,0.8493101114632247,0.4205607476635514,2.23606797749979,0.26627218934911245,0.010431671142578125,0.009323883056640624,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
60,Interrsect_01-055_2.nii.gz,0.2903225806451613,0.704,1.0,0.5432098765432098,0.012831878662109376,0.010247039794921874,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
61,Interrsect_01-104_1.nii.gz,4.889364037217075,0.7357142857142858,1.4142135623730951,0.5819209039548022,0.0305085010149479,0.02126350070738793,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
62,Interrsect_01-220_1.nii.gz,0.42431508599110773,0.7814207650273224,1.0,0.6412556053811659,0.02181937626447212,0.024341847508919764,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
63,Prove-It-01-174_2.nii.gz,0.34615384615384615,0.7586206896551724,1.0,0.6111111111111112,0.013873591844462041,0.015387074591130628,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
64,Prove-It-01-434_1.nii.gz,68.14679241802911,0.2732327243844321,106.61143846740907,0.15823367065317387,0.0871513814956661,0.07163818334231309,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
65,qc25_wsl_2.nii.gz,0.6214341501319386,0.5483870967741935,1.7320508075688772,0.37777777777777777,0.007819660857787696,0.007819660857787696,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
66,quicker_qc5_bnc_1.nii.gz,0.23809523809523808,0.7096774193548387,1.4142135623730951,0.55,0.015765445277797774,0.011603367724459161,0.6199173101745638,0.1649713303992105,34.15801450528117,52.07323884926822,"[[1.         0.75382632]
 [0.75382632 1.        ]]"
